X,Y,Z,Reflectivity
8.579,0.346,-0.905,0.0
8.214,0.33,-0.913,0.0
7.875,0.315,-0.921,0.0
7.557,0.302,-0.928,0.0
7.272,0.289,-0.935,0.0
6.994,0.278,-0.939,0.0
8.506,0.335,-0.902,0.0
8.182,0.321,-0.915,0.0
7.852,0.307,-0.923,0.0
7.532,0.293,-0.929,0.0
7.228,0.281,-0.933,0.0
6.974,0.27,-0.941,0.0
8.467,0.325,-0.903,0.0
8.132,0.311,-0.914,0.0
7.826,0.298,-0.924,0.0
7.483,0.284,-0.928,0.0
7.208,0.273,-0.935,0.0
6.933,0.261,-0.939,0.0
8.428,0.315,-0.904,0.0
8.108,0.302,-0.916,0.0
7.766,0.288,-0.921,0.0
7.458,0.275,-0.928,0.0
7.187,0.264,-0.936,0.0
6.917,0.254,-0.941,0.0
8.402,0.305,-0.905,0.0
8.1,0.293,-0.919,0.0
7.769,0.28,-0.926,0.0
7.409,0.266,-0.926,0.0
7.152,0.256,-0.935,0.0
6.879,0.245,-0.939,0.0
8.361,0.295,-0.905,0.0
8.081,0.284,-0.92,0.0
7.707,0.27,-0.922,0.0
7.399,0.258,-0.928,0.0
7.135,0.248,-0.936,0.0
6.888,0.238,-0.943,0.0
8.341,0.286,-0.906,0.0
8.023,0.273,-0.917,0.0
7.674,0.26,-0.921,0.0
7.401,0.25,-0.931,0.0
7.109,0.239,-0.935,0.0
6.871,0.23,-0.943,0.0
8.307,0.275,-0.905,0.0
8.003,0.264,-0.918,0.0
7.664,0.252,-0.922,0.0
7.374,0.241,-0.93,0.0
7.086,0.231,-0.935,0.0
6.861,0.222,-0.944,0.0
8.272,0.265,-0.904,0.0
7.973,0.254,-0.917,0.0
7.656,0.243,-0.924,0.0
7.353,0.232,-0.93,0.0
7.052,0.222,-0.932,0.0
6.832,0.214,-0.942,0.0
8.249,0.255,-0.904,0.0
7.968,0.245,-0.918,0.0
7.621,0.234,-0.922,0.0
7.325,0.223,-0.929,0.0
7.038,0.213,-0.932,0.0
6.818,0.206,-0.942,0.0
8.211,0.245,-0.902,1.0
7.946,0.236,-0.918,0.0
7.634,0.225,-0.925,0.0
7.333,0.215,-0.931,0.0
7.047,0.206,-0.935,0.0
6.791,0.197,-0.94,0.0
8.198,0.236,-0.902,2.0
7.936,0.227,-0.918,0.0
7.62,0.216,-0.925,0.0
7.324,0.207,-0.931,0.0
7.049,0.198,-0.936,0.0
6.786,0.189,-0.94,0.0
8.195,0.226,-0.903,3.0
7.931,0.218,-0.919,0.0
7.602,0.207,-0.924,0.0
7.293,0.198,-0.928,0.0
7.055,0.19,-0.938,0.0
6.767,0.181,-0.938,0.0
8.191,0.217,-0.903,2.0
7.918,0.208,-0.918,0.0
7.58,0.198,-0.922,0.0
7.322,0.19,-0.933,0.0
7.042,0.182,-0.937,0.0
6.793,0.174,-0.942,0.0
8.191,0.208,-0.904,1.0
7.952,0.2,-0.922,0.0
7.617,0.19,-0.926,0.0
7.324,0.182,-0.933,0.0
7.039,0.173,-0.937,0.0
6.796,0.166,-0.943,0.0
